,Unnamed: 0,GROUP_SET,GROUP_VALUE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS,PLAYOFFS,TEAM_ID,TEAM_NAME,EASTERN
483,5,By Year,2012-13,82,58,24,0.7070000000000001,3976.0,105.9,99.2,6.8,0.6409999999999999,1.71,19.2,0.205,0.7490000000000001,0.493,0.151,0.531,0.568,96.36,0.551,1,8,10,10,4,10,12,13,1,8,1,22,11,21,14,2,2,4,12,210,2012-13,1,1610612759,SAS,False
484,6,By Year,2011-12,66,50,16,0.758,3188.0,108.5,100.6,7.9,0.585,1.71,17.9,0.251,0.76,0.511,0.142,0.528,0.562,95.09,0.546,21,18,3,3,21,3,16,9,14,7,6,12,9,10,7,3,6,7,15,210,2011-12,1,1610612759,SAS,False
485,7,By Year,2010-11,82,61,21,0.7440000000000001,3956.0,109.4,102.8,6.6,0.583,1.67,17.6,0.249,0.746,0.504,0.142,0.527,0.5670000000000001,94.59,0.5379999999999999,1,4,6,5,13,1,21,15,17,9,9,13,12,18,6,4,3,8,17,210,2010-11,1,1610612759,SAS,False
486,8,By Year,2009-10,82,50,32,0.61,3956.0,107.2,102.0,5.2,0.581,1.64,17.5,0.268,0.763,0.52,0.14400000000000002,0.515,0.552,94.02,0.532,1,18,20,20,13,6,19,18,18,11,11,10,8,4,9,9,9,9,19,210,2009-10,1,1610612759,SAS,False
487,9,By Year,2008-09,82,54,28,0.659,3981.0,106.2,102.0,4.3,0.5710000000000001,1.8,17.4,0.221,0.78,0.504,0.129,0.513,0.5479999999999999,90.4,0.523,1,16,18,18,3,8,18,20,20,2,14,21,3,19,1,10,10,21,21,210,2008-09,1,1610612759,SAS,False
488,10,By Year,2007-08,82,56,26,0.6829999999999999,3946.0,104.7,99.5,5.2,0.585,1.66,17.3,0.23399999999999999,0.7709999999999999,0.506,0.139,0.504,0.5429999999999999,90.83,0.5329999999999999,1,13,15,15,18,14,13,19,15,10,16,17,6,17,4,13,13,19,18,210,2007-08,1,1610612759,SAS,False
489,11,By Year,2006-07,82,58,24,0.7070000000000001,3956.0,106.7,97.4,9.2,0.605,1.6,17.9,0.242,0.757,0.51,0.15,0.521,0.561,91.97,0.569,1,8,10,10,15,7,11,3,11,12,7,14,10,12,12,7,7,13,4,210,2006-07,1,1610612759,SAS,False
490,12,By Year,2005-06,82,63,19,0.768,3961.0,105.2,96.9,8.3,0.574,1.52,17.1,0.26,0.742,0.507,0.151,0.513,0.546,90.65,0.5539999999999999,1,2,4,2,10,12,10,6,19,15,18,11,14,15,13,11,11,20,9,210,2005-06,1,1610612759,SAS,False
491,13,By Year,2004-05,82,59,23,0.72,3961.0,104.9,95.8,9.1,0.606,1.57,17.2,0.29100000000000004,0.736,0.513,0.15,0.49200000000000005,0.534,91.42,0.565,1,7,9,9,10,13,5,5,10,13,17,5,16,8,11,17,18,16,6,210,2004-05,1,1610612759,SAS,False
492,14,By Year,2003-04,82,57,25,0.695,3951.0,99.8,91.6,8.2,0.59,1.39,16.4,0.295,0.746,0.523,0.16,0.473,0.511,91.51,0.5660000000000001,1,12,14,14,17,22,1,7,12,19,19,4,13,2,17,21,22,15,5,210,2003-04,1,1610612759,SAS,False
493,15,By Year,2002-03,82,60,22,0.732,3966.0,103.1,96.6,6.5,0.563,1.26,16.0,0.28800000000000003,0.713,0.511,0.17,0.49700000000000005,0.541,92.51,0.5489999999999999,1,6,8,8,7,17,9,16,22,22,22,6,20,11,21,14,14,12,14,210,2002-03,1,1610612759,SAS,False
494,16,By Year,2001-02,82,58,24,0.7070000000000001,3971.0,104.0,96.5,7.5,0.564,1.39,16.1,0.272,0.7190000000000001,0.503,0.155,0.49200000000000005,0.539,92.57,0.5539999999999999,1,8,10,10,5,16,7,11,21,20,21,8,19,20,16,18,16,11,10,210,2001-02,1,1610612759,SAS,False
495,17,By Year,2000-01,82,58,24,0.7070000000000001,3966.0,104.7,94.9,9.8,0.617,1.55,17.4,0.271,0.737,0.515,0.152,0.496,0.541,91.84,0.573,1,8,10,10,7,15,3,2,6,14,15,9,15,5,15,15,15,14,3,210,2000-01,1,1610612759,SAS,False
496,18,By Year,1999-00,82,53,29,0.6459999999999999,3971.0,102.8,95.7,7.1,0.616,1.48,17.5,0.278,0.73,0.514,0.161,0.488,0.535,93.13,0.556,1,17,19,19,5,18,4,12,7,16,13,7,17,7,18,19,17,10,7,210,1999-00,1,1610612759,SAS,False
497,19,By Year,1998-99,50,37,13,0.74,2415.0,101.3,92.1,9.2,0.633,1.45,17.5,0.304,0.695,0.511,0.166,0.479,0.523,91.23,0.5820000000000001,22,21,1,7,22,20,2,4,3,17,10,3,21,9,19,20,20,17,1,210,1998-99,1,1610612759,SAS,False
498,20,By Year,1997-98,82,56,26,0.6829999999999999,3966.0,101.5,96.2,5.3,0.635,1.4,17.9,0.306,0.722,0.527,0.17600000000000002,0.493,0.531,90.88,0.551,1,13,15,15,7,19,6,17,2,18,8,2,18,1,22,16,19,18,11,210,1997-98,1,1610612759,SAS,False
499,21,By Year,1996-97,82,20,62,0.244,4074.0,100.5,108.8,-8.3,0.588,1.34,16.4,0.324,0.67,0.491,0.168,0.47200000000000003,0.512,87.13,0.44,1,22,22,22,1,21,22,22,13,21,20,1,22,22,20,22,21,22,22,210,1996-97,0,1610612759,SAS,False
500,0,By Year,2017-18,82,48,34,0.585,3966.0,107.6,104.7,2.9,0.535,1.53,15.9,0.27699999999999997,0.774,0.517,0.14,0.514,0.546,99.25,0.508,1,9,11,10,4,8,15,10,18,6,16,17,2,8,1,6,10,3,10,210,2017-18,1,1610612760,OKC,False
501,1,By Year,2016-17,82,47,35,0.573,3961.0,105.0,105.1,-0.2,0.532,1.4,15.6,0.27899999999999997,0.79,0.534,0.14800000000000002,0.5,0.54,100.47,0.499,1,10,12,11,12,13,17,15,19,14,19,14,1,2,6,12,15,1,14,210,2016-17,1,1610612760,OKC,False
502,2,By Year,2015-16,82,55,27,0.6709999999999999,3966.0,109.9,103.0,6.9,0.5579999999999999,1.44,16.8,0.311,0.76,0.547,0.159,0.524,0.565,99.37,0.546,1,5,7,6,4,2,11,6,12,9,9,3,3,1,14,2,4,2,3,210,2015-16,1,1610612760,OKC,False
503,3,By Year,2014-15,82,45,37,0.5489999999999999,3966.0,104.5,103.1,1.3,0.528,1.4,15.4,0.289,0.7559999999999999,0.526,0.14800000000000002,0.49200000000000005,0.532,98.35,0.505,1,12,13,12,4,14,12,12,20,16,20,8,4,3,5,16,16,5,11,210,2014-15,0,1610612760,OKC,False
504,4,By Year,2013-14,82,59,23,0.72,3961.0,108.1,101.0,7.1,0.562,1.43,16.7,0.265,0.7559999999999999,0.522,0.156,0.52,0.5660000000000001,97.91,0.5429999999999999,1,3,4,3,12,6,6,5,9,11,11,22,5,4,13,4,3,6,5,210,2013-14,1,1610612760,OKC,False
505,5,By Year,2012-13,82,60,22,0.732,3966.0,110.2,99.2,11.0,0.561,1.4,16.7,0.267,0.7340000000000001,0.517,0.159,0.527,0.58,95.89,0.57,1,2,3,2,4,1,1,1,10,15,10,21,10,6,15,1,1,9,1,210,2012-13,1,1610612760,OKC,False
506,6,By Year,2011-12,66,47,19,0.7120000000000001,3198.0,107.1,100.0,7.2,0.49700000000000005,1.13,14.7,0.278,0.721,0.514,0.17,0.516,0.5670000000000001,95.68,0.542,21,10,1,4,21,10,3,4,22,22,22,16,11,9,22,5,2,10,6,210,2011-12,1,1610612760,OKC,False
507,7,By Year,2010-11,82,55,27,0.6709999999999999,4001.0,108.6,104.0,4.5,0.545,1.45,15.9,0.27399999999999997,0.736,0.513,0.146,0.501,0.561,95.27,0.529,1,5,7,6,2,3,14,7,16,8,15,18,8,10,4,11,5,12,8,210,2010-11,1,1610612760,OKC,False
508,8,By Year,2009-10,82,50,32,0.61,3961.0,105.8,101.6,4.1,0.535,1.34,15.7,0.28600000000000003,0.736,0.517,0.156,0.494,0.547,95.58,0.532,1,8,10,9,12,12,7,8,17,19,18,10,9,7,12,15,9,11,7,210,2009-10,1,1610612760,OKC,False
509,9,By Year,2008-09,82,23,59,0.28,3961.0,99.9,106.9,-7.0,0.555,1.25,15.7,0.28600000000000003,0.7390000000000001,0.508,0.16699999999999998,0.47100000000000003,0.521,96.11,0.46399999999999997,1,21,21,21,12,21,20,21,14,21,17,11,6,11,21,21,18,7,21,210,2008-09,0,1610612760,OKC,False
510,10,By Year,2007-08,82,20,62,0.244,3966.0,97.6,106.9,-9.2,0.5589999999999999,1.33,16.0,0.268,0.737,0.503,0.16,0.467,0.509,98.94,0.45,1,22,22,22,11,22,19,22,11,20,14,20,7,12,16,22,22,4,22,210,2007-08,0,1610612760,OKC,False
511,11,By Year,2006-07,82,31,51,0.37799999999999995,3966.0,104.1,107.5,-3.4,0.556,1.34,16.2,0.278,0.7090000000000001,0.49200000000000005,0.162,0.499,0.544,94.34,0.474,1,19,20,20,4,15,21,19,13,17,12,15,14,18,19,13,12,14,19,210,2006-07,0,1610612760,OKC,False
512,12,By Year,2005-06,82,35,47,0.42700000000000005,3966.0,107.4,111.3,-3.9,0.551,1.4,16.1,0.304,0.69,0.494,0.154,0.504,0.551,94.47,0.467,1,18,19,19,10,9,22,20,15,13,13,5,18,17,10,9,8,13,20,210,2005-06,0,1610612760,OKC,False
513,13,By Year,2004-05,82,52,30,0.634,3951.0,108.1,106.1,2.0,0.516,1.34,14.8,0.324,0.713,0.519,0.14800000000000002,0.495,0.546,90.99,0.504,1,7,9,8,20,7,18,11,21,18,21,1,13,5,7,14,11,20,12,210,2004-05,1,1610612760,OKC,False
514,14,By Year,2003-04,82,37,45,0.451,3961.0,104.0,104.7,-0.6,0.606,1.5,17.2,0.272,0.685,0.48,0.155,0.501,0.54,92.78,0.491,1,17,18,18,12,16,16,17,6,7,6,19,20,21,11,10,14,16,17,210,2003-04,0,1610612760,OKC,False
515,15,By Year,2002-03,82,40,42,0.488,3971.0,100.7,100.9,-0.2,0.615,1.64,17.3,0.281,0.718,0.496,0.14400000000000002,0.47200000000000003,0.512,90.65,0.503,1,16,17,17,3,20,5,16,5,3,4,13,12,15,2,20,21,21,13,210,2002-03,0,1610612760,OKC,False
516,16,By Year,2001-02,82,45,37,0.5489999999999999,3966.0,105.8,102.5,3.4,0.615,1.71,18.4,0.294,0.6809999999999999,0.491,0.14800000000000002,0.505,0.54,91.69,0.522,1,12,13,12,4,11,9,9,4,2,2,6,21,19,8,8,13,19,9,210,2001-02,1,1610612760,OKC,False
517,17,By Year,2000-01,82,44,38,0.537,3961.0,102.6,102.7,-0.1,0.5920000000000001,1.43,17.0,0.29100000000000004,0.698,0.496,0.161,0.491,0.53,94.18,0.494,1,15,16,15,12,18,10,14,8,10,7,7,15,16,17,17,17,15,16,210,2000-01,0,1610612760,OKC,False
518,18,By Year,1999-00,82,45,37,0.5489999999999999,3956.0,102.6,101.8,0.8,0.604,1.63,17.3,0.285,0.696,0.488,0.145,0.48700000000000004,0.52,96.0,0.496,1,12,13,12,18,17,8,13,7,4,5,12,16,20,3,18,19,8,15,210,1999-00,1,1610612760,OKC,False
519,19,By Year,1998-99,50,25,25,0.5,2420.0,101.8,103.3,-1.6,0.619,1.42,16.9,0.319,0.6859999999999999,0.5,0.16399999999999998,0.48100000000000004,0.519,92.26,0.49,22,20,5,16,22,19,13,18,3,12,8,2,19,14,20,19,20,18,18,210,1998-99,0,1610612760,OKC,False
520,20,By Year,1997-98,82,61,21,0.7440000000000001,3953.0,108.5,100.4,8.1,0.6509999999999999,1.73,18.9,0.287,0.6609999999999999,0.47700000000000004,0.151,0.521,0.5579999999999999,92.45,0.544,1,1,2,1,19,4,4,3,1,1,1,9,22,22,9,3,6,17,4,210,1997-98,1,1610612760,OKC,False
521,21,By Year,1996-97,82,57,25,0.695,4093.0,108.2,99.5,8.7,0.644,1.57,18.2,0.309,0.691,0.501,0.161,0.51,0.557,89.82,0.562,1,4,5,5,1,5,2,2,2,5,3,4,17,13,18,7,7,22,2,210,1996-97,1,1610612760,OKC,False
544,0,By Year,2017-18,82,48,34,0.585,3951.0,106.2,101.6,4.6,0.586,1.53,17.3,0.215,0.7979999999999999,0.51,0.15,0.527,0.564,97.78,0.532,1,9,11,10,18,8,9,7,17,13,15,22,1,18,3,3,5,1,11,210,2017-18,1,1610612762,UTA,False
545,1,By Year,2016-17,82,51,31,0.622,3951.0,107.4,102.7,4.7,0.544,1.48,16.3,0.23199999999999998,0.789,0.518,0.145,0.526,0.563,93.62,0.534,1,7,9,8,15,5,12,6,21,16,19,21,2,14,1,4,6,8,10,210,2016-17,1,1610612762,UTA,False
546,2,By Year,2015-16,82,40,42,0.488,3991.0,103.1,101.6,1.6,0.526,1.27,15.2,0.259,0.777,0.519,0.158,0.501,0.54,93.26,0.508,1,16,18,18,2,14,8,13,22,21,22,19,3,10,10,9,13,11,15,210,2015-16,0,1610612762,UTA,False
547,3,By Year,2014-15,82,38,44,0.46299999999999997,3941.0,102.5,102.1,0.5,0.563,1.3,16.0,0.29100000000000004,0.763,0.528,0.165,0.494,0.531,92.78,0.507,1,18,20,20,19,16,10,15,20,20,21,14,4,4,14,12,16,13,16,210,2014-15,0,1610612762,UTA,False
548,4,By Year,2013-14,82,25,57,0.305,3956.0,100.6,109.1,-8.4,0.564,1.39,16.1,0.255,0.745,0.49200000000000005,0.155,0.484,0.523,93.57,0.451,1,22,22,22,9,21,22,22,19,18,20,20,7,21,7,17,19,9,22,210,2013-14,0,1610612762,UTA,False
549,5,By Year,2012-13,82,43,39,0.524,3976.0,103.6,104.3,-0.7,0.61,1.54,17.5,0.28800000000000003,0.732,0.507,0.156,0.49200000000000005,0.5329999999999999,93.4,0.504,1,13,15,15,3,13,16,17,16,11,14,15,12,19,8,13,15,10,17,210,2012-13,0,1610612762,UTA,False
550,6,By Year,2011-12,66,36,30,0.545,3233.0,103.7,103.6,0.2,0.57,1.54,16.7,0.302,0.738,0.518,0.14800000000000002,0.48100000000000004,0.525,93.91,0.509,21,20,8,13,21,12,14,16,18,10,17,8,9,15,2,18,18,6,14,210,2011-12,1,1610612762,UTA,False
551,7,By Year,2010-11,82,39,43,0.47600000000000003,3976.0,104.9,107.3,-2.4,0.627,1.63,18.1,0.27,0.7170000000000001,0.491,0.151,0.498,0.544,93.64,0.5,1,17,19,19,3,9,21,19,14,7,12,17,18,22,4,10,11,7,18,210,2010-11,0,1610612762,UTA,False
552,8,By Year,2009-10,82,53,29,0.6459999999999999,3951.0,107.8,102.9,4.8,0.6779999999999999,1.76,19.9,0.268,0.7559999999999999,0.519,0.157,0.524,0.565,96.03,0.55,1,5,6,6,15,4,13,5,8,2,2,18,5,12,9,5,4,2,7,210,2009-10,1,1610612762,UTA,False
553,9,By Year,2008-09,82,48,34,0.585,3976.0,107.1,104.7,2.5,0.644,1.67,18.6,0.282,0.727,0.505,0.153,0.504,0.5539999999999999,95.58,0.535,1,9,11,10,3,6,18,11,13,5,10,16,14,20,5,7,7,3,9,210,2008-09,1,1610612762,UTA,False
554,10,By Year,2007-08,82,54,28,0.659,3941.0,110.8,104.0,6.8,0.66,1.8,19.7,0.295,0.741,0.52,0.153,0.528,0.573,95.57,0.556,1,4,5,5,19,1,15,4,9,1,3,13,8,9,6,2,2,4,4,210,2007-08,1,1610612762,UTA,False
555,11,By Year,2006-07,82,51,31,0.622,3961.0,106.7,104.7,2.0,0.659,1.58,18.6,0.317,0.7509999999999999,0.534,0.16399999999999998,0.502,0.551,94.06,0.531,1,7,9,8,8,7,19,12,10,9,9,7,6,1,12,8,8,5,12,210,2006-07,1,1610612762,UTA,False
556,12,By Year,2005-06,82,41,41,0.5,3976.0,100.8,104.5,-3.6,0.6459999999999999,1.37,17.1,0.324,0.732,0.526,0.172,0.467,0.519,90.35,0.49700000000000005,1,15,17,17,3,20,17,20,11,19,16,4,11,5,18,21,21,19,19,210,2005-06,0,1610612762,UTA,False
557,13,By Year,2004-05,82,26,56,0.317,3956.0,101.1,107.0,-5.9,0.6459999999999999,1.41,17.5,0.319,0.723,0.516,0.171,0.469,0.522,91.01,0.475,1,21,21,21,14,19,20,21,12,17,13,6,16,17,17,20,20,18,21,210,2004-05,0,1610612762,UTA,False
558,14,By Year,2003-04,82,42,40,0.512,3956.0,98.3,100.4,-2.1,0.621,1.22,16.4,0.341,0.7240000000000001,0.529,0.184,0.456,0.509,89.44,0.493,1,14,16,16,9,22,5,18,15,22,18,1,15,2,22,22,22,21,20,210,2003-04,0,1610612762,UTA,False
559,15,By Year,2002-03,82,47,35,0.573,3956.0,102.4,99.8,2.7,0.727,1.53,19.7,0.325,0.7020000000000001,0.521,0.18100000000000002,0.486,0.537,91.96,0.551,1,11,13,12,9,17,3,10,1,12,5,3,22,8,21,15,14,16,5,210,2002-03,1,1610612762,UTA,False
560,16,By Year,2001-02,82,44,38,0.537,3966.0,102.4,101.6,0.8,0.6970000000000001,1.48,18.5,0.335,0.7170000000000001,0.525,0.17600000000000002,0.47200000000000003,0.529,92.98,0.53,1,12,14,14,7,18,7,14,5,15,11,2,17,6,19,19,17,12,13,210,2001-02,1,1610612762,UTA,False
561,17,By Year,2000-01,82,53,29,0.6459999999999999,3956.0,104.1,100.0,4.1,0.713,1.63,19.7,0.302,0.732,0.521,0.17,0.49700000000000005,0.546,92.34,0.5479999999999999,1,5,6,6,13,10,4,9,3,8,4,9,13,7,16,11,9,14,8,210,2000-01,1,1610612762,UTA,False
562,18,By Year,1999-00,82,55,27,0.6709999999999999,3951.0,104.0,99.8,4.2,0.6890000000000001,1.67,19.3,0.295,0.732,0.518,0.16,0.49,0.54,92.18,0.551,1,3,4,4,15,11,2,8,7,4,7,12,10,13,11,14,12,15,6,210,1999-00,1,1610612762,UTA,False
563,19,By Year,1998-99,50,37,13,0.74,2435.0,102.7,95.5,7.2,0.715,1.48,19.1,0.3,0.7040000000000001,0.517,0.179,0.485,0.545,89.56,0.591,22,19,1,3,22,15,1,2,2,14,8,10,21,16,20,16,10,20,1,210,1998-99,1,1610612762,UTA,False
564,20,By Year,1997-98,82,62,20,0.7559999999999999,3956.0,109.3,102.3,7.0,0.6920000000000001,1.64,19.5,0.32299999999999995,0.71,0.529,0.166,0.51,0.569,91.86,0.5710000000000001,1,2,3,2,12,3,11,3,6,6,6,5,20,3,15,6,3,17,3,210,1997-98,1,1610612762,UTA,False
565,21,By Year,1996-97,82,64,18,0.78,4123.0,110.5,101.6,9.0,0.7020000000000001,1.75,20.5,0.297,0.716,0.519,0.165,0.531,0.581,88.86,0.59,1,1,2,1,1,2,6,1,4,3,1,11,19,11,13,1,1,22,2,210,1996-97,1,1610612762,UTA,False
566,0,By Year,2017-18,82,22,60,0.268,3941.0,101.8,108.4,-6.6,0.586,1.44,16.8,0.22399999999999998,0.765,0.488,0.153,0.5,0.539,97.32,0.46,1,16,17,16,19,12,18,17,9,10,10,22,2,13,7,3,2,2,15,210,2017-18,0,1610612763,MEM,False
567,1,By Year,2016-17,82,43,39,0.524,3981.0,104.7,104.5,0.1,0.584,1.65,16.6,0.248,0.775,0.504,0.135,0.491,0.535,94.74,0.501,1,8,9,9,4,2,11,9,11,1,12,19,1,6,1,8,6,7,9,210,2016-17,1,1610612763,MEM,False
568,2,By Year,2015-16,82,42,40,0.512,3966.0,102.6,105.4,-2.9,0.562,1.56,16.1,0.253,0.7509999999999999,0.491,0.138,0.47700000000000004,0.524,95.65,0.483,1,9,10,10,11,8,15,11,16,5,15,18,5,12,2,15,14,5,11,210,2015-16,1,1610612763,MEM,False
569,3,By Year,2014-15,82,55,27,0.6709999999999999,3981.0,103.1,99.9,3.1,0.574,1.62,17.0,0.247,0.753,0.501,0.14,0.489,0.531,94.21,0.53,1,2,3,2,4,6,6,3,15,2,9,20,4,8,3,9,10,10,2,210,2014-15,1,1610612763,MEM,False
570,4,By Year,2013-14,82,50,32,0.61,3961.0,103.3,102.1,1.2,0.574,1.59,17.3,0.28300000000000003,0.757,0.52,0.147,0.494,0.529,92.25,0.518,1,3,4,4,13,5,7,8,14,3,6,10,3,3,5,5,11,17,5,210,2013-14,1,1610612763,MEM,False
571,5,By Year,2012-13,82,56,26,0.6829999999999999,3961.0,101.7,97.4,4.2,0.579,1.5,16.6,0.31,0.743,0.522,0.152,0.47200000000000003,0.514,91.15,0.531,1,1,2,1,13,13,1,1,12,7,11,3,6,2,6,18,18,19,1,210,2012-13,1,1610612763,MEM,False
572,6,By Year,2011-12,66,41,25,0.621,3188.0,101.0,98.9,2.1,0.532,1.35,15.5,0.298,0.727,0.508,0.154,0.473,0.515,93.43,0.514,21,10,1,3,21,16,2,6,18,15,18,6,10,4,8,17,17,15,8,210,2011-12,1,1610612763,MEM,False
573,7,By Year,2010-11,82,46,36,0.561,3976.0,104.4,102.5,1.9,0.528,1.48,16.1,0.289,0.725,0.505,0.146,0.493,0.534,94.5,0.518,1,6,7,7,7,3,8,7,19,8,16,9,11,5,4,7,8,9,4,210,2010-11,1,1610612763,MEM,False
574,8,By Year,2009-10,82,40,42,0.488,3981.0,104.8,107.6,-2.9,0.479,1.24,14.5,0.313,0.733,0.523,0.156,0.494,0.536,96.14,0.486,1,11,11,11,4,1,17,10,22,19,21,2,9,1,11,6,5,3,10,210,2009-10,0,1610612763,MEM,False
575,9,By Year,2008-09,82,24,58,0.293,3961.0,100.9,106.8,-5.9,0.49700000000000005,1.14,14.4,0.258,0.735,0.493,0.16399999999999998,0.486,0.5329999999999999,92.45,0.457,1,13,14,13,13,17,16,15,21,21,22,16,7,9,15,12,9,16,16,210,2008-09,0,1610612763,MEM,False
576,10,By Year,2007-08,82,22,60,0.268,3961.0,102.4,109.2,-6.8,0.514,1.26,15.0,0.23800000000000002,0.7340000000000001,0.483,0.155,0.5,0.539,97.49,0.451,1,16,17,16,13,10,20,18,20,17,20,21,8,18,10,2,3,1,20,210,2007-08,0,1610612763,MEM,False
577,11,By Year,2006-07,82,22,60,0.268,3996.0,104.3,109.7,-5.4,0.56,1.25,16.0,0.259,0.711,0.485,0.168,0.504,0.555,95.88,0.462,1,16,17,16,2,4,22,13,17,18,17,15,13,17,17,1,1,4,14,210,2006-07,0,1610612763,MEM,False
578,12,By Year,2005-06,82,49,33,0.598,3971.0,103.0,99.2,3.8,0.578,1.4,16.3,0.258,0.72,0.491,0.155,0.496,0.537,88.55,0.516,1,5,6,6,9,7,4,2,13,13,14,17,12,11,9,4,4,21,6,210,2005-06,1,1610612763,MEM,False
579,13,By Year,2004-05,82,45,37,0.5489999999999999,3941.0,102.5,99.9,2.7,0.612,1.43,17.0,0.271,0.6990000000000001,0.486,0.16,0.489,0.535,91.08,0.515,1,7,8,8,19,9,5,5,7,11,7,12,15,15,14,10,7,20,7,210,2004-05,1,1610612763,MEM,False
580,14,By Year,2003-04,82,50,32,0.61,3976.0,101.9,99.2,2.7,0.6459999999999999,1.56,17.8,0.295,0.684,0.48700000000000004,0.158,0.479,0.522,93.99,0.522,1,3,4,4,7,11,3,4,4,4,4,8,18,14,12,14,16,12,3,210,2003-04,1,1610612763,MEM,False
581,15,By Year,2002-03,82,28,54,0.341,3986.0,101.0,104.6,-3.6,0.621,1.5,17.6,0.27,0.687,0.48100000000000004,0.159,0.48700000000000004,0.526,95.19,0.48200000000000004,1,12,13,12,3,15,12,12,6,6,5,13,17,20,13,11,13,6,12,210,2002-03,0,1610612763,MEM,False
582,16,By Year,2001-02,82,23,59,0.28,3956.0,95.4,103.8,-8.4,0.626,1.33,17.0,0.278,0.68,0.479,0.174,0.462,0.501,93.5,0.456,1,14,15,14,17,21,10,20,5,16,8,11,19,21,19,21,21,14,18,210,2001-02,0,1610612763,MEM,False
583,17,By Year,2000-01,82,23,59,0.28,3956.0,96.8,103.2,-6.3,0.662,1.47,18.0,0.261,0.698,0.48100000000000004,0.166,0.46399999999999997,0.51,94.13,0.465,1,14,15,14,17,20,9,16,1,9,2,14,16,19,16,20,19,11,13,210,2000-01,0,1610612763,MEM,False
584,18,By Year,1999-00,82,22,60,0.268,3971.0,99.7,105.3,-5.6,0.588,1.23,16.3,0.301,0.706,0.502,0.179,0.474,0.524,93.53,0.457,1,16,17,16,9,18,14,14,8,20,13,5,14,7,20,16,15,13,17,210,1999-00,0,1610612763,MEM,False
585,19,By Year,1998-99,50,8,42,0.16,2435.0,95.4,105.1,-9.6,0.586,1.14,15.4,0.309,0.669,0.486,0.182,0.447,0.498,91.63,0.42700000000000005,22,22,11,22,22,22,13,21,10,22,19,4,20,16,22,22,22,18,22,210,1998-99,0,1610612763,MEM,False
586,20,By Year,1997-98,82,19,63,0.23199999999999998,3966.0,101.1,109.3,-8.2,0.652,1.4,18.0,0.314,0.669,0.49200000000000005,0.179,0.48200000000000004,0.527,94.6,0.452,1,20,21,20,11,14,21,19,3,14,1,1,21,10,21,13,12,8,19,210,1997-98,0,1610612763,MEM,False
587,21,By Year,1996-97,82,14,68,0.171,4076.0,97.6,108.9,-11.3,0.6609999999999999,1.43,17.9,0.297,0.6409999999999999,0.467,0.174,0.47100000000000003,0.507,88.23,0.433,1,21,22,21,1,19,19,22,2,12,3,7,22,22,18,19,20,22,21,210,1996-97,0,1610612763,MEM,False
